,attachment_id,text,label_encoded,split
1004,3f3ccd73-6953-4edf-903a-6e51a1dc2264,З,8,train
1005,806d12f8-a6ed-4e9f-958c-c350ab8145f3,З,8,train
1006,2c96ef33-759c-48ce-a813-e703f4f55cc0,З,8,train
1007,1ec7b318-1dcd-4baf-8cb7-94e4c2f6fa1e,З,8,train
1008,8f7e1b00e0c782dff8c2bf9e1298a25a,З,8,test
1009,8f1f25689a93fad2ecb86c96258de112,З,8,train
1010,dbfbbd7fb48ed253312371f3b818d718,З,8,test
1011,3fb2de7bfc52c167c615faaaf2c60c32,З,8,train
1012,bfa6cbdb-b61b-4252-85e6-270f9fabcae0,И,9,train
1013,e2436540-1f75-4710-9114-647e8a06bc2e,И,9,test
1014,822c1046-99bc-4e0c-90e5-39545e8697de,И,9,test
1015,e76fdef0-67c5-410c-8ae9-5508ed79cb4a,И,9,test
1016,1e282d21-a69f-4339-b067-2727afb4d72e,И,9,train
1017,31f4871f-15d2-4fe0-bf05-0f6cada2395f,И,9,train
1018,25b5f845-28af-4dba-a01e-cfd9943764d2,И,9,test
1019,3adf9f32-5fb5-47f0-8b41-a6dfb6017a72,И,9,test
1020,10a793c0-1456-462f-857d-40b2130f247b,И,9,test
1021,009e5f36-b170-4665-9515-35f916ef79a8,И,9,test
1022,aa6078ab-110b-4fc9-b93e-a8da012183f3,И,9,train
1023,5e918f85-edf9-4251-9218-9f332523779e,И,9,test
1024,0203c760-a9ad-4bc5-b421-fe90ed6e2a96,И,9,test
1025,0b006da3-47d9-480b-9705-5c1b652b6bca,И,9,test
1026,0caab6bf-0b48-49f1-ac8a-d0ceb7315fef,И,9,test
1027,5921b54f-9460-4978-8ffb-4a92b472b4b5,И,9,train
1028,8cc5f79d-b570-4334-91a9-fdc8005adb00,И,9,test
1029,b5b3b10d-9946-4113-a43d-310f07561bae,И,9,test
1030,508449a7-1c47-44d7-bd06-f0ca5457c7fa,И,9,test
1031,5857482d-771d-455e-b6e8-96314bab578b,И,9,train
1032,c80bd216-a2ca-4291-86ed-338f9ee8f027,И,9,train
1033,f354fd48-0311-4e79-84f4-b68c67170c5d,И,9,train
1034,43dbb380-6d0a-4a1c-9afb-87a52727fecc,И,9,test
1035,d269b626-d79e-4562-845d-baf0a57ae216,И,9,train
1036,2d5feb63-c97a-40bd-90f8-f54d05884f9e,И,9,train
1037,287b2554-c058-491b-a2b1-7e8cef290580,И,9,train
1038,4cfb0b7b-8632-40c1-aee7-001557ee4e09,И,9,train
1039,219c26ae-3baa-4d8c-99d7-8026984e5875,И,9,train
1040,aff1917b-37ec-4153-abd3-e3742058c4e4,И,9,train
1041,895e9a45-78ee-4ee8-8506-aec3669dfdab,И,9,train
1042,b60b87c8-4bfc-49ef-bfa1-7ffc00ec4955,И,9,train
1043,8f765134-c57d-4843-9a18-8f57ee644c63,И,9,train
1044,188c01fc-892f-462e-ace7-e7f9fd110ff0,И,9,train
1045,07228573-642d-4e51-9ede-b5259aee0828,И,9,train
1046,759c9ab3-74d4-44c4-a537-cae33ebb472e,И,9,val
1047,a63badc4-7939-4d9c-8a3a-91e9bfcd8fe4,И,9,train
1048,0419389f-38f3-46c7-9ae4-dc9c5751c040,И,9,train
1049,166d92ed-17d8-44fd-8627-2e4ab4abe5ce,И,9,test
1050,5c96495e-ae32-44c1-97a3-bf0977bf3ad1,И,9,train
1051,4b833f80-af68-4492-99c3-13ad51ebbb77,И,9,train
1052,6c6c797f-7d4f-444b-aec2-065b93359a77,И,9,train
1053,8ec668f7-8989-44d5-83cb-c9f2e1c55b8e,И,9,train
1054,28fb4ad0-7ccd-42ea-aa78-5eb8025db5f2,И,9,train
1055,9148abb0-76d2-4d55-a382-d7ae68b37b77,И,9,train
1056,36850edc-e3d3-45f1-bd4d-415223b0963a,И,9,train
1057,0927e921-acc5-4586-ba6a-b1ddd66dc53c,И,9,test
1058,dd84ad08-6912-41a5-822d-ea75cb52e202,И,9,train
1059,da05de4c-924c-4bd0-9e31-ebe0f730ade6,И,9,train
1060,0e6b8c5d-a83e-4945-92a8-f93d3626ce6d,И,9,train
1061,8afaa593-cce8-487b-a581-70bd7926b1cf,И,9,train
1062,25b04ccc-30fe-4b3b-be8e-e7c59051fde5,И,9,train
1063,93cbfafc-523f-493e-99fe-9d48f56d5a77,И,9,train
1064,0538ab8843cfd6bfa5a175d8916ea88a,И,9,train
1065,781f4054d0739eaa87d7f4c73713d32b,И,9,train
1066,fcc7a1587a2c45154e3eec6485a9a7c0,И,9,train
1067,4de60da39f48e378d1f3fda30ad7dcc6,И,9,train
1068,38fd8f02b9c2f4cf113c32a67ff8018b,И,9,train
1069,11d83e58b649969b6162e7b43d97134a,И,9,train
1070,850eef86d801fe9f850754175a1d2681,И,9,test
1071,eea9e5bcdd599d6db2d7e89ac2689c06,И,9,train
1072,db065d67477fc2a43c467248a64c5001,И,9,val
1073,33b23b06f01095b7a90591a8772ac711,И,9,train
1074,f3bbb612d4dbdc416c24d75fa0dd9068,И,9,train
1075,fc3bd5ac2c46554016cce53f2baef058,И,9,train
1076,bf353ce46c862df843dfd53fca73cc86,И,9,train
1077,085653683cfa57900929c1ad6a7f0514,И,9,train
1078,d890fc1c70bb1ddd020748cc6e277805,И,9,train
1079,09beb2de883ebd7c8ab63ed00bb91758,И,9,train
1080,54a6163f7c18f8df571548125e74eb2b,И,9,train
1081,c89fe14fd5d82de80077aa9eaaf2f7ea,И,9,train
1082,25480100c6a3357eea0033a619d5ba01,И,9,train
1083,e903b470bb8161453a0a62b7685d7cd1,И,9,train
1084,1595eb445282610ebdca663baba93845,И,9,train
1085,e3f65d46-35e4-4111-a49e-12a100081a1f,И,9,train
1086,460036ae-0130-4b29-b06a-ee5a37ca7421,И,9,train
1087,470bd050-ddb9-422f-88b3-a1405fad1af4,И,9,train
1088,16cc85ed-aa9a-4094-b699-9d8714a0ff90,И,9,train
1089,9f6394a0-963d-4c9f-aa54-7aafa84e8456,И,9,train
1090,523af32e-658f-4da0-aab5-c3d49e63ca7a,И,9,val
1091,2cfc2834-9641-4136-80e3-0d5e2be4b229,И,9,train
1092,81f532c2-e665-496c-b7a2-5c5f2eed8365,И,9,train
1093,f67c3382-a307-4b86-bb4f-13ee2fb6f5f2,И,9,train
1094,513ca806-ca41-42d2-ac8f-8d3f9462fcf2,И,9,train
1095,a8afeaac-76ab-41c6-833e-8d703959429b,И,9,train
1096,d5aaa965-613f-4d9a-b79a-a73c7195b874,И,9,train
1097,d44574e3-af0f-432a-a960-a385f19e231a,И,9,train
1098,da45a056-2677-487a-99d3-5caabd915459,И,9,train
1099,3a76699a-49cc-4a50-b33a-59763bddd6d1,И,9,train
1100,1bec4310-a384-491a-a08c-0ba02bfbf785,И,9,train
1101,fd77732d-9188-4baa-a678-b5fb7298c13f,И,9,train
1102,2ab73d4e-9d76-47c1-9a68-7faab136b67d,И,9,val
1103,47230e06-cb9c-4768-929f-bd1b9d1bc8eb,И,9,train
1104,7f33116e-f273-4269-9b1a-3c2d4cc89340,И,9,train
1105,f1fbc085-3e80-4fd0-8166-b90a7af4092f,И,9,train
1106,17089e9e-d263-48f1-b602-e639409e4c2b,И,9,train
1107,0a3407a3-97b7-45c7-a254-bc071906b3ef,И,9,train
1108,b7ff13b2-4d6a-41be-83f7-b1b438deb79a,И,9,train
1109,240fabc8-95cf-4e71-9a17-278e8c5ccaf8,И,9,train
1110,0a4656e6-dd13-4656-ac5f-24b37e02feda,И,9,test
1111,d5d6cde8-cea9-42e2-952d-d71d05ab85f8,И,9,train
1112,65e4f36c-1bd8-435e-8fd3-36bac331cbbf,И,9,train
1113,885898c7-2527-4531-b02a-c58b92e5cdcd,И,9,train
1114,711df0f6-24b4-46b1-9225-1b4b75057e9c,И,9,train
1115,06a346fe-7ca8-4897-bf77-3acabe756b19,И,9,train
1116,a47ccca9-7ad1-4df1-818c-b38437b3e3f7,И,9,train
1117,565a11e4-986b-4d16-9afe-1ce55c935464,И,9,train
1118,27ae2da7-08f9-4e55-9eb1-8fa3aba791a4,И,9,train
1119,08193e79-0152-41f8-8dfc-6a082dd9776e,И,9,train
1120,32ba22d3-920b-4ca2-9afb-6f0af6b9cf4a,И,9,train
1121,5c9f33a9-7839-4516-8769-c458bc61502b,И,9,val
1122,d3e21da6-a9ae-4dc1-84d1-48d13a15e7a2,И,9,train
1123,2fcec0de-9058-46b3-81ce-58d5798ffe0c,И,9,train
1124,65918002-5949-4654-a923-b3943da28acc,И,9,train
1125,6e7f3593-d8bc-4060-98cf-2eace55a000c,И,9,train
1126,3c96d48e-d57b-4a2c-a2c2-fda1df8fc3c0,И,9,train
1127,429c658abbdc2908bfdb184fb31acfba,И,9,train
1128,ac7b3b87e1c0ace2678076566fa96436,И,9,test
1129,a5948d20-283a-45d4-8ab3-9c63f35db522,Й,10,test
1130,71625fa8-1c5d-4760-aad9-e442f24a4b71,Й,10,train
1131,7fd81db3-1d9c-46d5-b97f-5d8b2580bd4d,Й,10,test
1132,318d1f95-91fb-4413-9563-2f6f44160381,Й,10,train
1133,53e6bfc5-de91-49f4-96de-1269f3a75330,Й,10,test
1134,ce9dd907-35f1-4a30-a947-d2214c2bcc3d,Й,10,train
1135,4a812789-54f3-45c5-bb49-af77861c2598,Й,10,test
1136,06a150f0-c7b7-4a72-ac57-9693a58b154d,Й,10,test
1137,395bf906-78d0-4a48-b63b-9f2fecfe8d53,Й,10,test
1138,e63da25a-96ea-4791-aa12-d44630664e5e,Й,10,test
1139,824c15d6-e17c-4d19-a040-88c445687956,Й,10,test
1140,d3de2e4b-01f5-4e8f-9231-bdc3c5fa63be,Й,10,train
1141,582cd0a7-3ecd-4372-ac0f-cbfeabfde9b7,Й,10,test
1142,bb27367e-2cfc-486b-ad0b-9db3675e06c0,Й,10,test
1143,693a4af4-fd08-457f-8287-79bda58dba52,Й,10,train
1144,5037deb4-1a75-4165-a2d5-012f034c2753,Й,10,train
1145,278a7e40-984e-4d80-a8ec-bad2c53e86f0,Й,10,test
1146,80bd23cc-1fad-4670-b00c-96aae0776321,Й,10,test
1147,6956802e-9fa8-430e-8aa1-d75bdf007598,Й,10,test
1148,d7cc2c7d-d934-437b-995a-443b7846d4de,Й,10,train
1149,20320b98-4fe3-4673-87f6-b7d0d452ca74,Й,10,train
1150,cabb73b8-bf68-4b63-981e-6e4d10c5211d,Й,10,test
1151,d843b3cb-40ab-4bf9-8cf2-9bc8362f91e3,Й,10,train
1152,b7726748-be12-4fe1-be54-5f9b88340fdd,Й,10,train
1153,88310879-a9e2-466d-83b8-fab1ab19a7b8,Й,10,test
1154,f5f799e2-537f-4353-ac7d-384098225f6d,Й,10,train
1155,a16ecccf-4c41-4942-b9f5-ce57ee55ba83,Й,10,train
1156,fb2d5bc3-0f2d-44bd-8b74-4e94de8f474c,Й,10,train
1157,89f0c5b5-2b92-4969-83e5-43603178e3b5,Й,10,train
1158,a92af930-9c54-4813-a82e-36850067f30c,Й,10,train
1159,ec613832-b905-422a-af78-0b0c95fe9a96,Й,10,train
1160,46eec81c-5df2-477f-aa36-03530e7cc189,Й,10,train
1161,c6b85993-c678-49c5-afcc-5d8ccc74ba23,Й,10,train
1162,1426e5ff-5a62-45c9-8c26-7686b48257a9,Й,10,train
1163,217ddcd6-15e6-490c-9696-e9dbe927f88d,Й,10,train
1164,4e6e9dda-7b7a-4687-9ef7-e274e96a317a,Й,10,train
1165,e1258c09-f702-4c3b-9168-058df7ef1067,Й,10,train
1166,db9d6580-a9cb-4584-8231-51f5f61d1fb7,Й,10,train
1167,2611aea7-8d8e-4422-a810-1609f714af43,Й,10,train
1168,584c4b81-7689-4a85-83f6-7a98ed249483,Й,10,train
1169,05f9f218-1da5-4f61-98da-203646cb01d8,Й,10,train
1170,14d9c82a-1ab9-475f-b4be-3d9abecccc1d,Й,10,train
1171,c12b537d-3e7b-4b7b-8c31-aeee34022951,Й,10,train
1172,37c410f7-aa6e-4daf-a607-875fecafee41,Й,10,train
1173,a5fca16a-a861-4c98-aca8-3c2fbd1ffe3d,Й,10,train
1174,4cad64f5-d49e-4975-b573-2b72ce79f721,Й,10,val
1175,b0bd0429-42c0-44f6-94e0-8b48a5b5b931,Й,10,train
1176,7b8e0fcc-b359-493b-945b-bd83211dadd1,Й,10,train
1177,dfcca007-ff2e-4bcc-8dfe-7e975bda89c8,Й,10,train
1178,7a768c58-b7cd-4306-820e-e4f489dda74c,Й,10,test
1179,bf8ae89c-92f6-4e23-af86-fdb8effcca9d,Й,10,val
1180,455a385b-9cd6-4bc4-93c8-924db4d69d7f,Й,10,train
1181,1fe8dc12f89b9fada7be8dbc60310bda,Й,10,train
1182,1830887a8fe6eb643adc259b1da493fb,Й,10,train
1183,31520532bdc394010bb9ff923c822304,Й,10,train
1184,0b77c92041375e1bb9da5f3ddbbabe3e,Й,10,train
1185,453887c0abbe202ef8e85ebccba9d807,Й,10,train
1186,1d3aa07cea7aad328d0074c1c3654987,Й,10,train
1187,b7012f8eb5dfb8f1776cfd5b84ec6668,Й,10,train
1188,1fc8415335b013f2316b6f65559f8024,Й,10,test
1189,3742248916352c3f1b5f2bfe3c4cebf0,Й,10,train
1190,86c0a7ff7a79e9d8373c14f184869b0b,Й,10,train
1191,116395d3a67007c3cfeb397bdab24e56,Й,10,train
1192,6cafd85d41dd6d74f3aac89147084693,Й,10,train
1193,89ef957deefaa3d1ac5b4f316502e15e,Й,10,train
1194,a040a7fa880b67d45995499797fafd1e,Й,10,val
1195,461f7f95afd5fb61c23c4c9eb21b6891,Й,10,train
1196,a039e10a-1442-480f-b418-5ebc14c72e1f,Й,10,train
1197,488f747b-e42d-4d22-89fb-a3bcd7be02da,Й,10,train
1198,1c100c49-95bf-49da-907b-6180fabde3d7,Й,10,train
1199,795ca0b3-9bd2-49ac-ac94-d8fb7f87af54,Й,10,train
1200,4d99ff88-3a7d-4ed3-ad01-a4dc800759c1,Й,10,train
1201,2d7500a0-8f20-4c0a-b688-4d77282c1cf1,Й,10,train
1202,3c9c6e38-ef2a-46fd-ad40-e1768e91d473,Й,10,train
1203,e78838f3-f417-46c6-9735-f719c4e995a6,Й,10,train
1204,6586a36f-82b0-44c9-8145-f21ab4e6742e,Й,10,train
1205,2f6d0181-0e71-4bbe-a116-a2b42716ed1c,Й,10,train
1206,bc13d34b-bd1d-410d-b6c0-4029adbf3e38,Й,10,train
1207,4d6152c2-a102-4d5e-938b-5bfd045fa901,Й,10,train
1208,b0bb1a3a-5130-43c8-af31-7333147c4552,Й,10,train
1209,f16196c5-a785-4103-9683-8dcb68b3bdbd,Й,10,train
1210,383af9f4-3031-47aa-841f-b927b70788e8,Й,10,train
1211,49f02851-a764-47fd-8021-0f19f4a9550f,Й,10,train
1212,f8408d41-9e79-44f0-931a-4e40e3cb6970,Й,10,train
1213,36d2e0e4-d703-4553-a581-60aaecdddb81,Й,10,train
1214,890a24b6-71df-47b9-bd6c-4a5528d3820c,Й,10,test
1215,4ba4261b-185f-4a93-9181-a66a8356ab39,Й,10,test
1216,c45d1ea2-1884-4832-a565-f2b29723e059,Й,10,train
1217,7c2fcda7-8950-4c77-9edb-9b7ca63d7ff9,Й,10,train
1218,fdb9078a-63f3-4ec5-8cb3-b6423ab17587,Й,10,train
1219,e0098456-c564-4d3b-9fa3-7ef8f3c66fbc,Й,10,train
1220,e40f2506-c56a-4b25-8d98-69bca70bcd3d,Й,10,train
1221,7a2d79b6-c393-4ec8-808f-47d2049298fb,Й,10,train
1222,7131073b-3688-4144-ae15-e5f48faf6715,Й,10,train
1223,51f938a1-5946-4b6b-9e36-08796730e5e0,Й,10,val
1224,f47783ac-09b8-4d49-9f53-b182a2f6f725,Й,10,train
1225,a9cea140-52e5-4e41-a234-ce8160b8fd9a,Й,10,train
1226,7c3a53d0-17e0-4f65-89f6-5da1263d6574,Й,10,train
1227,2d0ec35b-e5b0-4811-8778-5629f29a95b1,Й,10,val
1228,820ec590-c718-48cd-9247-dfe4c3e018c3,Й,10,train
1229,e14d91b0-3d69-40a8-bf89-9ccc52d6f643,Й,10,train
1230,59314d57242f4fedbcbd351f3990f737,Й,10,train
1231,1b8ba9c1874045a372cdcc7da8bf4535,Й,10,train
1232,24705eae0217e3bf8056c9190badc2c6,Й,10,test
1233,bf204fdaf0a13b2f0dfe161732d8e7b9,Й,10,train
1234,d294f321-fbd3-4b77-a1e9-bb969f91f1a3,К,11,test
1235,4f46eea3-2774-4670-b77b-3c85e0a8e6ce,К,11,train
1236,5a8415dd-3be5-4343-9c4a-9b1c265e1cb4,К,11,test
1237,3ed69b08-c79f-4db3-b644-8d214e179c9e,К,11,test
1238,2b75b8fe-ecb3-4715-9d09-6a8e2af5c6a9,К,11,train
1239,7deb0fae-c8e3-4319-beef-a23c5f5ef3d3,К,11,test
1240,5588ffe4-5634-4895-a0b2-d4d50e37d5cf,К,11,test
1241,534138c9-5960-41b4-92f3-36364b1bec28,К,11,test
1242,5ed7a1f8-6190-4bca-ac27-b5adc1e0f8d4,К,11,test
1243,490bb1c5-b957-4b86-b399-d9771378a4ed,К,11,test
1244,fa09e0d0-7e26-4a8e-b030-0449934191c6,К,11,test
1245,a5bc2673-9e53-4211-9609-285c825f75cc,К,11,test
1246,f5559b64-fdff-4079-b8ed-54e9743ec360,К,11,test
1247,6a2b662c-2f2a-4def-b9de-a26ef1695224,К,11,test
1248,084b710c-83c6-4fa8-b3d7-8a053de8e910,К,11,test
1249,1b8bee3c-4d59-45a7-b42b-659b52b19ef4,К,11,test
1250,78a34ad4-ea9d-42f2-bcb6-4f67971f9b28,К,11,train
1251,9bee0d30-cb50-42b7-8edd-db0b7db2807a,К,11,train
1252,7fbd1c31-8f35-4e5b-85ba-469457c3f206,К,11,train
1253,83a5fa53-0f46-46f9-b6d3-3b6e521c3f23,К,11,train
1254,e20a7f13-9c50-4ec2-94a9-4dee4f0a44a5,К,11,test
1255,a4c1fd08-8807-4581-8c94-b0a5f3684603,К,11,train
1256,eedbf578-e811-482e-8bd1-3a6c26b55e8e,К,11,train
1257,dc66719e-0234-416a-80fb-5f539125cb59,К,11,train
1258,a2a13ceb-e186-4a1f-ae19-1e9e458aa1c0,К,11,train
1259,8c83e989-37bc-4ce3-b75e-6d87ee8a70a9,К,11,train
1260,dfbd27ae-d542-4c95-bf0a-09cabf8ad8ac,К,11,train
1261,073e3d72-7f01-4e70-84ac-36dcff82975d,К,11,val
1262,01900f30-689a-431c-b8d1-52e4ee24dee5,К,11,train
1263,4083ebf9-aa2c-4664-82c2-a8ae92dcf73f,К,11,val
1264,6b72a476-b158-4b04-a847-35f65e47182c,К,11,train
1265,372384a6-25ed-431c-b51e-689beccb360e,К,11,train
1266,76cba070-0069-464b-a3d0-9d3c3ff36530,К,11,train
1267,17e5d436-b894-4a80-ba9d-033d1e20c7ad,К,11,train
1268,e12377f5-1f4c-4092-a6b6-8afae614c030,К,11,train
1269,12be89b6-f758-4d76-ae40-d159f584bb5d,К,11,train
1270,44114725-b3d1-4800-b630-fe30e8c65170,К,11,train
1271,7c30a562-0808-46e6-ac9c-0fe1b36fc055,К,11,train
1272,e9b4adb1-0b98-4029-977f-d3c4f132407f,К,11,train
1273,91e3c06b-5d98-4591-af06-077eec7ee6b8,К,11,test
1274,f8d8153d-303e-4905-b8aa-fc4672c41a8a,К,11,train
1275,3b0c6f6b-8d6b-4ab2-8f74-63659f25a4db,К,11,test
1276,a3decb17-9cda-4c01-997f-5b28607edefa,К,11,train
1277,7e9d57e1-c1fa-440a-bcb5-f06d9390ec9a,К,11,val
1278,ed13c09fd758a22c767c26e74503e741,К,11,train
1279,5c5bef35b538153289fd666845454df4,К,11,train
1280,6c1ea977ed6f42ca83a664019d791c04,К,11,train
1281,33ea95b8625939dd208fba7ac937882b,К,11,train
1282,31efd5cfba56d35b2cc425e166b520da,К,11,train
1283,a31eae86f723b4a266a5eb81f3daed3d,К,11,val
1284,1c05d8e8b32587c88baff096ce919c21,К,11,train
1285,9af13f54280019270c518f105ae0c63d,К,11,train
1286,a469207e52663ab5458e3c8cc08a934f,К,11,train
1287,9963443385efc663059742ede80ca0b1,К,11,train
1288,42c5151b8c9be925dbab5b75b58dde7a,К,11,train
1289,c297d2a7f6e4cef0e2e81e46e4ead4f5,К,11,train
1290,e8482c04f3d7d6aa80ae9df3d0f6c9e6,К,11,train
1291,42420530495fcb590c2bb0ee34b39728,К,11,train
1292,9e7e4a458fcca09bb3328e794c98a0c6,К,11,train
1293,27205c3321c66cd627d45973295b87dc,К,11,train
1294,8f9ee6e8c5f587964a22fdeeb705357d,К,11,val
1295,b9982d3156f0409185274dc4a3f1e1b0,К,11,train
1296,2f3ed2bd-e408-4a26-bb3d-92bf18085c71,К,11,train
1297,2f03e9dc-06e6-4ba4-a956-ab5764e1158b,К,11,train
1298,5ed5df1b-ea25-481e-97ec-1c0e2f4317d2,К,11,train
1299,157a7e74-9fe4-4fdc-b2ca-8cf0d91f4b13,К,11,train
1300,6c9b9ff7-276c-4068-b6dd-d58a89779ccb,К,11,train
1301,12c70e14-4686-4154-89d2-55c041ee9021,К,11,train
1302,694d6cee-c30a-4951-8d19-2aa0d9384221,К,11,train
1303,bd1a04d6-ea95-4a3c-8eb8-ae7913b8f5d6,К,11,val
1304,bd3d84f5-3301-49b8-b84c-fe12130fab4d,К,11,train
1305,55f8001f-12de-4533-b189-a95292a35357,К,11,val
1306,e860bf24-86ac-4aa6-b272-32521df25818,К,11,train
1307,733c210f-1e6e-4e91-ba98-9388821ea6dd,К,11,train
1308,50609647-d2fb-406d-bfa0-979ff43f27f2,К,11,train
1309,ceabef6f-6839-45d0-8bad-845208a1c6dc,К,11,train
1310,450ec53d-7318-495b-9705-cc337bd40a02,К,11,val
1311,717b23c7-bd80-4d66-9247-e2b7db7d5558,К,11,train
1312,93683681-cc6b-4b62-a148-c6e859600457,К,11,val
1313,9da5ab92-9f28-4956-a740-fb29a5517cf4,К,11,train
1314,b260e55a-cf27-406d-aa96-b558e94abc12,К,11,train
1315,ffe8c316-13bc-4759-bf2b-d27f6174c408,К,11,train
1316,990277a5-cdc8-440b-bdab-6c3eb6208e41,К,11,train
1317,9937072a-37c2-4163-b97c-a1ce6c88e993,К,11,train
1318,c3c01f80-93ef-4234-9226-fcc6b4c2cb63,К,11,test
1319,9f423ffb-f32b-4e8c-82d8-be2e04b1b6d9,К,11,train
1320,376dca7c-c988-4242-bd49-2752e5f832ba,К,11,train
1321,0e18a104-c500-4315-904c-f75d1ff48a56,К,11,train
1322,aeea6fce-48fd-49de-b24e-20c0fb01f987,К,11,val
1323,5e3b38b8-d20e-4cdb-bd86-f631abf23d76,К,11,train
1324,9928d555-0e73-4fee-b3f7-45cc3ba0b35e,К,11,train
1325,d79405ab-e8d6-4ee2-a18c-6ce1523e2ada,К,11,val
1326,80431d2a-e850-494e-9bb9-dfd9a1b1e522,К,11,train
1327,7e34a323-f5a2-499b-98fb-2ef5516431ec,К,11,train
1328,d51f5417-259a-40cb-b231-c656c57eeca8,К,11,train
1329,4525db1e-9310-422e-bde4-64b66421f318,К,11,train
1330,ff034ec4-809c-4cbd-ba9c-2ac4f73bf913,К,11,train
1331,b70997b8-2090-4362-b7fc-2a2ef4501dbf,К,11,train
1332,61238403-094f-435b-a824-4e3df98c390c,К,11,train
1333,e5a1c559-ce83-4ab4-aa17-e29260258717,К,11,train
1334,fc8747b2-92ed-40a5-9745-e84913a6663d,К,11,train
1335,45f185e070788d3b139c75154a7c1054,К,11,test
1336,909154ed9867ad729be13b1d8411b5da,К,11,val
1337,0947578a83eca0de5282a0780d2855d5,К,11,train
1338,32302ec19cfed9feb3e17948b1557f79,К,11,test
1339,93158e36-2440-4adc-b3a6-8e59b2c6f42b,Л,12,train
1340,eced728b-ec24-4f91-a967-7377542a23e6,Л,12,test
1341,bbb5ba86-66f0-412d-91c0-858a991949c3,Л,12,test
1342,0d4c267e-1b34-49c1-9543-7fd9f21ce206,Л,12,test
1343,49cd6e20-a39c-49e2-a80e-ad8b088f1079,Л,12,train
1344,214c031c-455a-4fe5-b1e5-8518d095dedc,Л,12,test
1345,9c05f71d-19d6-4067-b75c-4322b4e14df6,Л,12,test
1346,33791516-7f9a-4269-9ef1-2d8237f21846,Л,12,test
1347,08bd0147-e3b4-4805-8997-3acd99f2b84a,Л,12,train
1348,9e233fc8-9288-4048-a723-b10fa23d89c8,Л,12,test
1349,3d120451-d3f6-4dd4-abb1-6ee8c9feb5ba,Л,12,test
1350,308e5a8a-76e5-4351-9f93-dccc66576807,Л,12,test
1351,1db5eb3b-2818-4603-bc65-d6949a0a48d2,Л,12,test
1352,3a7ff9f3-5f1f-49f9-bd38-1930b7ce0e8b,Л,12,test
1353,d03ffd86-32d1-4c53-985c-8825efc9308d,Л,12,train
1354,cd1594df-b120-46ad-a515-bef6ea8eb7c5,Л,12,test
1355,a4f7606c-7202-4e5f-b4fb-73ae07b801f0,Л,12,test
1356,7c4c1af7-e078-48d7-ad3c-b75e9f69802a,Л,12,test
1357,32e6675d-cfe6-4de5-b32b-38105dd77ae5,Л,12,train
1358,aebb4af7-1dd4-466b-8d91-6651f53aca64,Л,12,train
1359,489d7385-21bf-4fab-adf1-ba79cf1c1ed4,Л,12,train
1360,9ab91fda-1a31-4486-942d-1ce65ec424c8,Л,12,train
1361,3eb355a5-e6cc-433f-899f-6f3b196523cb,Л,12,test
1362,43e59c8c-7109-45c4-9fb6-5767c942180b,Л,12,train
1363,31dd70e4-9b57-4dc4-8dbc-6afd2b8b0e68,Л,12,train
1364,c49d86fa-b0d9-47af-9ba6-d3068251a48f,Л,12,train
1365,48891c96-f1b3-4e8d-bfbc-b1f4706b2bb0,Л,12,train
1366,8b4fdd74-9bf6-4420-a902-087ded16b35b,Л,12,train
1367,201a9070-5b23-4103-8ad3-2ab3b48c46d8,Л,12,val
1368,bfde5275-4183-406b-8bc2-90b32268cd06,Л,12,train
1369,732c2eff-4cd6-49d5-b97b-839462d97e8f,Л,12,train
1370,33c7d612-e652-4711-b358-bc0383b17ff2,Л,12,train
1371,7a08ead1-bae4-4b3e-a09a-384fffb4b797,Л,12,train
1372,bdffc73e-8b1d-4bd9-b342-cb1e4d5be317,Л,12,train
1373,f69a0c46-321e-4275-9553-2253e7ffd4bf,Л,12,train
1374,62db1c16-cea9-4dd0-b8de-3a50d9316efe,Л,12,val
1375,11e81bc6-81dd-4198-866d-22e47dc6f1f5,Л,12,train
1376,a2a41623-9c37-4cae-b623-01efbda2a97b,Л,12,train
1377,fa3734d6-85b5-415c-b69c-69971d91d4ef,Л,12,train
1378,c2ee69da-eacc-466b-9a5a-5e77da8b41d6,Л,12,train
1379,5bd3028d-1582-402f-8664-204291b51057,Л,12,train
1380,5634f689-36a6-4a99-8422-2e2a1554ac01,Л,12,train
1381,2d7e62ba-3c9b-49bd-a244-d12e5e06d066,Л,12,val
1382,141260ce-5024-41c9-94ea-bd31561375e3,Л,12,train
1383,9eceab0c-d624-4331-9139-7cb00c1ee7bd,Л,12,train
1384,1aa792b5-96ef-48aa-bd53-cbf2d581f3c7,Л,12,train
1385,e4d00953-7fbc-4682-bc77-c51fffe8de41,Л,12,train
1386,47e2f188-fefa-4683-ba72-db99e412942d,Л,12,train
1387,9816023b-a080-4399-a9bb-faa23f0b7bd0,Л,12,train
1388,3745a66a-2c78-4fce-80cd-0ac3521e41d1,Л,12,test
1389,1c21307a-deb9-4966-aeef-f8236eef43c3,Л,12,train
1390,76fe53a7-c3cb-4bb9-b4b9-fc5a2bb27353,Л,12,train
1391,d4d47503-c23d-42aa-ae95-386cea2208b5,Л,12,val
1392,48f50ac4-3dbe-4dbe-9ea8-db5f565e0f9d,Л,12,train
1393,23e71d06-3f7b-4220-9438-d484680bd105,Л,12,train
1394,3941528f-6541-4ec8-9bbf-36d7842e0916,Л,12,test
